iter	MAPE	RMSE
1832	0.1701928472	311990.0136
1833	0.1701918647	311978.0817
1834	0.1701951382	311971.3484
1835	0.1702029414	311910.1747
1836	0.1701987267	311853.2243
1837	0.1701846357	311824.7558
1838	0.1701817996	311796.4523
1839	0.1701806506	311794.0585
1840	0.170151456	311743.4736
1841	0.1701569657	311672.6549
1842	0.1701468386	311659.0556
1843	0.1701497198	311654.4213
1844	0.1700521853	311634.7119
1845	0.1700523682	311586.6192
1846	0.1700449423	311572.7115
1847	0.1700306683	311521.92
1848	0.1698645712	311446.0861
1849	0.169835235	311345.7347
1850	0.1698212448	311311.8886
1851	0.1698186121	311265.7077
1852	0.1697691104	311231.1574
1853	0.1697557324	311207.6601
1854	0.1697721561	311179.2942
1855	0.1697631756	311141.691
1856	0.169678943	311074.4534
1857	0.1696241444	311056.1775
1858	0.1696155582	310974.3582
1859	0.1696465687	310908.0851
1860	0.1695707934	310837.4544
1861	0.169562674	310824.578
1862	0.1695661269	310782.7082
1863	0.1695642359	310751.4869
1864	0.1695638184	310731.213
1865	0.1695640421	310722.0519
1866	0.1695544243	310581.3554
1867	0.1695488707	310570.7516
1868	0.1695195162	310495.8722
1869	0.1695071121	310470.0113
1870	0.1695046934	310447.295
1871	0.1695057765	310351.9117
1872	0.1694951936	310268.0516
1873	0.1694123536	310212.3348
1874	0.169414206	310133.5051
1875	0.1694001005	310115.9238
1876	0.1694002183	310032.9763
1877	0.1694035086	309968.2721
1878	0.1694086012	309929.434
1879	0.1693753246	309825.1901
1880	0.1693649645	309795.4548
1881	0.1693589305	309730.2861
1882	0.1693522226	309689.2895
1883	0.1693115747	309568.4898
1884	0.1693078148	309508.3292
1885	0.1693084353	309464.5185
1886	0.1693007772	309437.1602
1887	0.1692994546	309399.7398
1888	0.1692904357	309382.5692
1889	0.1692797519	309362.7698
1890	0.1692541159	309335.1405
1891	0.1692310508	309287.2895
1892	0.1692314669	309264.0422
1893	0.1692232421	309224.3796
1894	0.1691493398	309164.3478
1895	0.1691366472	309116.5636
1896	0.1691455018	309111.5723
1897	0.1691546506	309037.5311
1898	0.1691445228	309012.2889
1899	0.1691346221	308978.6303
1900	0.1691432081	308964.1969
1901	0.1691217668	308918.4792
1902	0.169110125	308867.7389
1903	0.169081736	308831.6202
1904	0.1690761181	308792.5495
1905	0.1690928205	308773.6338
1906	0.1690979264	308734.8688
1907	0.1690943418	308683.9876
1908	0.1690738049	308624.1757
1909	0.1690800426	308505.3016
1910	0.16907832	308483.1067
1911	0.1690779506	308376.2138
1912	0.1690791602	308298.2947
1913	0.1690732574	308276.6629
1914	0.1690704785	308131.8342
1915	0.1690412322	308050.3791
1916	0.1690375555	308029.7074
1917	0.1690272286	307995.3245
1918	0.1690461045	307946.0626
1919	0.169028035	307912.6199
1920	0.1690213596	307887.052
1921	0.1690412386	307861.2219
1922	0.1690420788	307852.0429
1923	0.1690544747	307842.1976
1924	0.1689823063	307810.2335
1925	0.1689768061	307792.784
1926	0.1689853878	307749.24
1927	0.1689925124	307720.4043
1928	0.1689782928	307679.772
1929	0.1689837995	307669.63
1930	0.1689768249	307647.4632
1931	0.1689579758	307569.9021
1932	0.1689590193	307541.1316
1933	0.1689662238	307525.4088
1934	0.1689482178	307487.5933
1935	0.1689131861	307407.6051
1936	0.1688847934	307302.6398
1937	0.1688676029	307261.4405
1938	0.168862371	307252.737
1939	0.168819535	307190.1419
1940	0.1688120782	307168.04
1941	0.1687874378	307130.2508
1942	0.1687702818	307094.6906
1943	0.1687602146	307011.4322
1944	0.1687054536	306917.6131
1945	0.1687071293	306901.0351
1946	0.1687016938	306831.7934
1947	0.1687024981	306802.5323
1948	0.168691638	306774.8725
1949	0.1686907692	306733.6245
1950	0.1686763523	306719.0314
1951	0.1686519188	306708.2031
1952	0.1686279483	306688.9426
1953	0.1685745252	306656.31
1954	0.1685536707	306630.9734
1955	0.1685469502	306574.9954
1956	0.1685527837	306534.0111
1957	0.1685428007	306409.5836
1958	0.1685279661	306376.6192
1959	0.1685047789	306358.4609
1960	0.1684796823	306279.8158
1961	0.1684836613	306269.8307
1962	0.1684646901	306195.9762
1963	0.1684445126	306163.4836
1964	0.1684371212	306161.705
1965	0.1684409976	306099.0596
1966	0.1684030837	306013.5808
1967	0.1684152337	305984.189
1968	0.1684157619	305934.3406
1969	0.1684053021	305919.3443
1970	0.1684144641	305866.6564
1971	0.1684059435	305828.1229
1972	0.1684018746	305789.5958
1973	0.1682853179	305733.7787
1974	0.1682750529	305717.2163
1975	0.168270105	305669.6128
1976	0.1682639748	305610.3301
1977	0.1682586578	305599.7599
1978	0.1682531634	305565.8595
1979	0.1682069604	305551.5429
1980	0.1682170614	305527.3244
1981	0.1681850851	305497.6126
1982	0.1681443111	305470.7799
1983	0.1681683711	305459.7019
1984	0.168162777	305428.3822
1985	0.1681630669	305390.0109
1986	0.1681630403	305316.0488
1987	0.168143823	305248.4667
1988	0.1680995525	305219.9752
1989	0.1681011619	305162.0882
1990	0.1681022701	305147.0029
1991	0.1680596824	305118.6528
1992	0.1680520204	305099.2276
1993	0.1680467872	305063.0292
1994	0.1680057054	304982.2751
1995	0.1680227004	304962.7245
1996	0.1680006952	304909.4525
1997	0.1680036766	304895.1947
1998	0.167992016	304859.4665
1999	0.1679924665	304842.5789
2000	0.1679892919	304827.2409
2001	0.1679901858	304821.437
2002	0.1679904154	304812.5574
2003	0.1679603329	304756.0165
2004	0.1679648609	304734.1064
2005	0.1679605821	304703.1365
2006	0.1679719565	304676.1681
2007	0.1678931117	304626.8497
2008	0.1679007157	304608.1807
2009	0.1678990369	304520.7339
2010	0.1679001324	304509.1977
2011	0.1678814591	304486.0504
2012	0.1678821919	304468.0604
2013	0.1678863216	304339.5259
2014	0.1678910953	304299.7587
2015	0.1678888597	304283.3598
2016	0.1678895643	304261.8054
2017	0.1678744406	304252.2707
2018	0.1678657183	304228.1555
2019	0.1678727491	304175.4434
2020	0.1678193853	304097.519
2021	0.1678215154	304077.9108
2022	0.1678033607	304025.6269
2023	0.1678028246	304019.3044
2024	0.1677249262	303990.9188
2025	0.1676973768	303963.4418
2026	0.1676585819	303941.6733
2027	0.1676721977	303901.3319
2028	0.1676672162	303887.182
2029	0.1676772768	303863.7115
2030	0.1676645058	303807.6153
2031	0.167674627	303774.7428
2032	0.1676777194	303712.155
2033	0.1676883026	303672.373
2034	0.167653022	303564.2742
2035	0.1676557362	303525.6783
2036	0.1676269231	303488.3502
2037	0.1676294528	303465.2606
2038	0.1676303702	303392.8653
2039	0.1676311389	303355.9453
2040	0.1676319108	303319.1965
2041	0.1675900941	303235.1843
2042	0.1675974772	303174.334
2043	0.1675511952	303145.8991
2044	0.1675423457	303130.9301
2045	0.1675364289	303113.4503
2046	0.167551788	303046.2761
2047	0.167553505	302999.1821
2048	0.1675584429	302945.1361
2049	0.1675457658	302927.66
2050	0.1675502296	302913.6633
2051	0.1675427729	302903
2052	0.1675742658	302900.0266
2053	0.1675740588	302896.1944
2054	0.1675726683	302840.7183
2055	0.1675619924	302747.9766
2056	0.1675717983	302704.9974
2057	0.1675636498	302649.2906
2058	0.1675658064	302645.3278
2059	0.1675639506	302641.7813
2060	0.1675703204	302616.4187
2061	0.167559009	302564.8778
2062	0.167550817	302496.3909
2063	0.1675469343	302441.8098
2064	0.1675459401	302382.6982
2065	0.1675044272	302340.3363
2066	0.1675014319	302271.6121
2067	0.167496626	302236.0399
2068	0.1674909307	302173.4668
2069	0.1674878291	302154.8262
2070	0.1674775886	302085.7386
2071	0.1674736369	302016.0648
2072	0.1673653835	301992.9213
2073	0.1672811793	301954.8263
2074	0.167276717	301905.4115
2075	0.1672762642	301830.8042
2076	0.1672565024	301787.0453
2077	0.1672616781	301763.5548
2078	0.1672612715	301732.8107
2079	0.1672600162	301667.0365
2080	0.1672531431	301625.6751
2081	0.1672684938	301554.7598
2082	0.1672695054	301529.75
2083	0.1672692878	301515.7439
2084	0.1672696502	301482.5085
2085	0.1672342353	301417.7143
2086	0.1672297159	301396.2368
2087	0.1672350718	301354.2518
2088	0.1672522178	301287.0203
2089	0.1672473403	301279.1587
2090	0.1672450515	301238.4891
2091	0.1672421589	301217.6132
2092	0.1672366548	301204.9466
2093	0.1672375258	301194.0636
2094	0.1672329926	301142.4502
2095	0.1671545995	301115.8723
2096	0.1671589459	301081.6905
2097	0.1671622	301075.3012
2098	0.1671536119	301026.2368
2099	0.1671497273	300985.8402
2100	0.1671156756	300975.4208
2101	0.1671205476	300969.0636
2102	0.1670953897	300957.3993
2103	0.1671032953	300928.4034
2104	0.1670952804	300901.1495
2105	0.1670898933	300857.2375
2106	0.1670845724	300836.9084
2107	0.1670756934	300775.2192
2108	0.1670793393	300756.2552
2109	0.1670467124	300727.8774
2110	0.1670007456	300690.2828
2111	0.1669911194	300621.8922
2112	0.1669611313	300602.0688
2113	0.1669327011	300578.3553
2114	0.1669021936	300538.4898
2115	0.1668983544	300529.8344
2116	0.1668868409	300509.2706
2117	0.1668655977	300462.2806
2118	0.1668593918	300454.9965
2119	0.1668492906	300393.0393
2120	0.1668327399	300367.2729
2121	0.1668437618	300267.4425
2122	0.1668333534	300197.3844
2123	0.166840716	300169.448
2124	0.1668259902	300129.3866
2125	0.1667991279	299947.4278
2126	0.166792197	299927.9513
2127	0.1667902111	299859.1499
2128	0.1667711057	299834.9983
2129	0.1667589676	299815.5317
2130	0.1667595688	299806.8351
2131	0.1667684676	299776.487
2132	0.1667716617	299763.4004
2133	0.1667532296	299722.5367
2134	0.1667047721	299689.0757
2135	0.1667015464	299646.5267
2136	0.1667048484	299596.6083
2137	0.1666784183	299574.0476
2138	0.1666576547	299564.5634
2139	0.1666574779	299528.7676
2140	0.16660024	299516.4432
2141	0.1666108601	299501.9465
2142	0.1666096688	299405.5459
2143	0.1665999821	299392.3321
2144	0.1665920057	299324.5087
2145	0.1666045609	299304.3267
2146	0.166587156	299261.9846
2147	0.1665853154	299226.1531
2148	0.1665844055	299175.7517
2149	0.1665799949	299163.5648
2150	0.1665865029	299117.1471
2151	0.1665891689	299074.7454
2152	0.1665668978	299005.6695
2153	0.1665712606	299001.0092
2154	0.1665544142	298959.1894
2155	0.1663776531	298948.1954
2156	0.1663503789	298927.4664
2157	0.1663342799	298859.7254
2158	0.1663356294	298810.3219
2159	0.166325891	298780.1207
2160	0.1663188674	298739.0532
2161	0.1662929748	298720.228
2162	0.1662311255	298664.6265
2163	0.1662276742	298644.7012
2164	0.1662063254	298620.1603
2165	0.1661998378	298584.9275
2166	0.1661674126	298572.7633
2167	0.16618566	298548.4381
2168	0.1661150563	298475.9884
2169	0.1661156979	298455.2861
2170	0.1661229178	298409.3312
2171	0.1661279892	298326.6017
2172	0.1661277568	298300.7317
2173	0.1661321681	298218.3457
2174	0.1661084245	298171.8777
2175	0.1660940195	298127.842
2176	0.1660324451	298117.8856
2177	0.166032815	298016.5018
2178	0.1660431647	297991.3336
2179	0.1660247858	297957.7736
2180	0.1660308259	297903.2533
2181	0.1659443116	297883.3641
2182	0.1659471455	297878.2621
2183	0.1659411809	297856.1003
2184	0.1659061858	297830.0934
2185	0.1658527933	297778.5879
2186	0.1658293465	297700.4344
2187	0.1658272534	297635.03
2188	0.1658234183	297613.088
2189	0.1658307558	297507.177
2190	0.1658110006	297438.1076
2191	0.165790599	297386.5247
2192	0.1657668253	297330.7626
2193	0.1657808773	297258.3364
2194	0.1656944687	297187.9205
2195	0.1656944149	297176.7968
2196	0.1656884677	297144.3111
2197	0.1656873001	297090.6866
2198	0.1656989171	297052.7134
2199	0.165714788	296997.6199
2200	0.1657159723	296979.684
2201	0.165709553	296972.8674
2202	0.1657121336	296941.8758
2203	0.165719161	296911.3148
2204	0.1657241917	296908.6335
2205	0.1657285955	296870.8325
2206	0.1657284438	296847.7845
2207	0.1657481246	296840.7503
2208	0.1657450038	296824.3245
2209	0.1657638541	296789.0007
2210	0.1657676671	296769.6508
2211	0.165727426	296747.4285
2212	0.1656964913	296725.3238
2213	0.165553347	296694.0005
2214	0.1655466643	296626.9775
2215	0.1655541688	296585.369
2216	0.1655662472	296509.8396
2217	0.1655182949	296490.4053
2218	0.1655048321	296477.2535
2219	0.1655090993	296452.9874
2220	0.1655090527	296437.4797
2221	0.1655071984	296403.2963
2222	0.1654964325	296368.82
2223	0.1654647566	296339.5128
2224	0.16546054	296304.9789
2225	0.1654526084	296271.8648
2226	0.1654207995	296261.1743
2227	0.1654160274	296260.0321
2228	0.1653893387	296217.2134
2229	0.1653461262	296147.8599
2230	0.1653532189	296080.4068
2231	0.1653504157	296067.4496
2232	0.1653498124	296062.3731
2233	0.1653151088	296049.6107
2234	0.1653176145	295982.9231
2235	0.1653239689	295968.516
2236	0.1653232692	295945.7372
2237	0.1653253993	295910.5332
2238	0.1653140093	295886.8477
2239	0.1653125101	295846.4563
2240	0.1652361268	295795.8981
2241	0.1652175618	295765.2107
2242	0.1652172653	295758.799
2243	0.165190233	295746.444
2244	0.1651845289	295725.7707
2245	0.1651574191	295635.1126
2246	0.1651559938	295630.699
2247	0.1651679682	295614.9041
2248	0.1651663966	295571.2388
2249	0.1651470467	295521.6764
2250	0.1651553075	295486.0067
2251	0.1651474568	295481.1629
2252	0.1651447418	295451.5558
2253	0.1651278574	295423.6744
2254	0.1650936844	295376.3056
2255	0.1650820914	295367.9233
2256	0.1650869926	295358.3077
2257	0.1650776534	295312.444
2258	0.1650741662	295297.3307
2259	0.1650771446	295274.5277
2260	0.165057569	295228.3755
2261	0.165052789	295197.4909
2262	0.1650520153	295134.502
2263	0.165040778	295082.9807
2264	0.165005537	295043.9377
2265	0.1650044851	295031.8581
2266	0.1649861005	294961.9333
2267	0.1649762509	294894.8087
2268	0.1649771208	294890.822
2269	0.1649570462	294848.4504
2270	0.1649472552	294813.5793
2271	0.1649458257	294797.567
2272	0.1649556763	294784.8798
2273	0.1649330835	294759.0794
2274	0.1649169125	294727.1995
2275	0.1649271856	294661.7269
2276	0.1649204078	294616.709
2277	0.1649120624	294587.9129
2278	0.1649031008	294511.312
2279	0.1649003572	294507.7425
2280	0.1648994771	294481.4718
2281	0.1649059347	294459.5978
2282	0.1649117772	294424.0801
2283	0.1649165602	294419.0683
2284	0.1649210861	294395.41
2285	0.1649354846	294330.4824
2286	0.1649374567	294319.6002
2287	0.1649198112	294248.7165
2288	0.164924257	294240.1483
2289	0.1649194699	294194.8167
2290	0.164908292	294177.9392
2291	0.1649059784	294152.2463
2292	0.164846025	294125.2563
2293	0.1648238196	294090.3517
2294	0.1648180768	294064.6149
2295	0.1648200703	294040.4659
2296	0.164824988	294036.8071
2297	0.1647729245	294007.8067
2298	0.1647620029	293899.013
2299	0.1647615248	293882.7369
2300	0.1647545983	293858.7008
2301	0.1646869519	293837.3221
2302	0.1646772766	293790.0431
2303	0.1646638725	293718.6711
2304	0.1646596606	293705.4747
2305	0.1646640701	293624.466
2306	0.1646674045	293573.5148
2307	0.1646731153	293536.1542
2308	0.1646796858	293522.7538
2309	0.1646818991	293489.2332
2310	0.1646869265	293466.1618
2311	0.1646837788	293462.2693
2312	0.1646754818	293394.3454
2313	0.1646199959	293359.5753
2314	0.1646226508	293357.1999
2315	0.1645992446	293340.0801
2316	0.1645877289	293252.6464
2317	0.1645825914	293217.4529
2318	0.164588393	293159.2524
2319	0.1645889918	293149.5464
2320	0.1645936536	293144.3415
2321	0.1645938629	293117.2486
2322	0.1646074048	293110.0762
2323	0.164546007	293056.4831
2324	0.1645399648	292960.2778
2325	0.1645381938	292924.0334
2326	0.1645452293	292883.9237
2327	0.1645267067	292821.8349
2328	0.1645207923	292743.1237
2329	0.164515724	292683.4988
2330	0.164499139	292645.5727
2331	0.1645017508	292626.2969
2332	0.1645042595	292614.551
2333	0.1644850541	292588.3771
2334	0.1644691764	292522.9336
2335	0.1644714804	292510.8147
2336	0.1644775014	292480.3426
2337	0.164431257	292446.0037
2338	0.1643957688	292435.8153
2339	0.1644041451	292402.8
2340	0.1644075446	292355.02
2341	0.1643434466	292340.9435
2342	0.164306289	292284.3579
2343	0.164305154	292248.2548
2344	0.164302879	292241.5578
2345	0.1643158183	292212.5737
2346	0.1642962335	292166.7211
2347	0.1642989114	292153.854
2348	0.1643006106	292133.96
2349	0.1642889899	292103.388
2350	0.1642811035	292085.1689
2351	0.1642955998	292057.1959
2352	0.1642863377	292033.8166
2353	0.1642687355	292005.8811
2354	0.1642668717	291958.9444
2355	0.1642772154	291943.6562
2356	0.1642454987	291916.5304
2357	0.1642732142	291887.3006
2358	0.164241046	291833.8196
2359	0.1642422313	291780.3688
2360	0.1642009629	291741.7986
2361	0.1641929975	291732.2941
2362	0.1641836807	291720.9067
2363	0.1641611301	291688.635
2364	0.1641526305	291620.988
2365	0.1641662941	291579.9266
2366	0.1641708373	291549.124
2367	0.16416229	291517.6666
2368	0.1641642412	291468.1102
2369	0.1641545859	291438.3719
2370	0.1641492601	291410.2849
2371	0.1641495038	291409.1124
2372	0.1641600246	291396.7762
2373	0.1641629094	291317.7804
2374	0.1641516727	291236.2284
2375	0.1641190415	291175.6148
2376	0.1640949892	291140.4988
2377	0.164088624	291135.9722
2378	0.1640715567	291121.7926
2379	0.1640399687	291082.2746
2380	0.1640277906	291034.4723
2381	0.1640104729	291011.2774
2382	0.1640109874	290989.2007
2383	0.1640003077	290973.8774
2384	0.1639986502	290954.1527
2385	0.1639986314	290913.552
2386	0.1639780907	290854.9862
2387	0.1639519843	290807.5741
2388	0.1639506955	290765.5262
2389	0.1639291626	290753.906
2390	0.1639288775	290707.5967
2391	0.1639332934	290682.7914
2392	0.1639144385	290660.7657
2393	0.1639014096	290645.0589
2394	0.1638887991	290588.3772
2395	0.1638535486	290527.3797
2396	0.1638535156	290480.714
2397	0.1638641644	290457.3701
2398	0.163839378	290431.9895
2399	0.1638292885	290354.2781
2400	0.1638333981	290309.3909
2401	0.1638472919	290283.3946
2402	0.1638654126	290276.2564
2403	0.1638623043	290242.3972
2404	0.1638555202	290216.3954
2405	0.1638594246	290175.7368
2406	0.1638505195	290140.3335
2407	0.1637955321	290119.0897
2408	0.1637579839	290038.8864
2409	0.1637542828	290022.0294
2410	0.1637696739	289966.3065
2411	0.1637595836	289951.5801
2412	0.1636295599	289930.9883
2413	0.1635985234	289922.1241
2414	0.1635839455	289901.9252
2415	0.1635954295	289886.9803
2416	0.1635821333	289840.9977
2417	0.1635545665	289825.4976
2418	0.1634999614	289691.7139
2419	0.1634704631	289577.8578
2420	0.1634741507	289545.6956
2421	0.1634143507	289508.7834
2422	0.1634029088	289467.4575
2423	0.163318596	289438.1335
2424	0.1633247569	289390.7754
2425	0.1633271273	289367.5212
2426	0.16332519	289334.274
2427	0.1632984978	289163.7058
2428	0.1632505744	289115.2209
2429	0.1632546666	289100.9923
2430	0.16325937	289085.2358
2431	0.1631835082	289034.3903
2432	0.1631738804	289023.4604
2433	0.163165604	288980.4034
2434	0.1631601149	288962.984
2435	0.1631110597	288919.848
2436	0.1631088012	288870.5874
2437	0.1630958206	288852.9879
2438	0.1630852628	288800.9767
2439	0.1630802111	288750.2804
2440	0.1630778106	288740.7972
2441	0.1630658029	288687.3753
2442	0.1630652942	288663.2936
2443	0.1630635874	288629.2589
2444	0.1630611382	288581.488
2445	0.1630750076	288570.4894
2446	0.1630756281	288540.0963
2447	0.163085566	288526.8434
2448	0.1630974663	288488.9331
2449	0.1631082743	288466.1967
2450	0.1630928847	288397.4431
2451	0.1630601234	288361.8754
2452	0.1630663613	288358.4814
2453	0.1630476288	288307.9315
2454	0.1630472432	288300.3623
2455	0.1630400571	288247.1525
2456	0.1630395349	288223.3564
2457	0.1630420469	288221.1516
2458	0.1630413541	288114.2703
2459	0.1630435016	288091.9932
2460	0.1630340566	288075.7329
2461	0.1630328483	288072.2524
2462	0.1630386618	288037.961
2463	0.1630546895	288025.2868
2464	0.1630130206	288006.8432
2465	0.1630113335	287997.4834
2466	0.1629884288	287969.4781
2467	0.1629808326	287955.9797
2468	0.1629942238	287935.5693
2469	0.1629898389	287919.2284
2470	0.1629804887	287901.8343
2471	0.1629834146	287853.7264
2472	0.1629620697	287825.5691
2473	0.1629542658	287805.0482
2474	0.1629578323	287788.1325
2475	0.1629518591	287780.9785
2476	0.1629393223	287777.8158
2477	0.1628973841	287766.4455
2478	0.1628678197	287749.663
2479	0.1628661739	287687.1721
2480	0.1628538144	287679.0909
2481	0.162855086	287631.6026
2482	0.1628464	287612.31
2483	0.1628559249	287592.7418
2484	0.1628589215	287525.4361
2485	0.1628614474	287515.2287
2486	0.1628530255	287479.5814
2487	0.1627692458	287453.194
2488	0.1627705858	287448.4494
2489	0.1627692317	287424.0729
2490	0.162769579	287405.689
2491	0.1627707336	287394.5693
2492	0.1627755671	287383.8102
2493	0.1627694841	287357.0345
2494	0.1627635598	287308.4863
2495	0.1627543308	287248.4953
2496	0.1627575068	287201.5004
2497	0.1627537881	287161.6833
2498	0.1627411125	287122.2935
2499	0.1627211315	287110.1055
2500	0.1627002411	287091.7747
2501	0.1626932931	287033.5544
2502	0.1626769397	287015.7328
2503	0.1626301238	286987.6582
2504	0.1626298004	286971.0576
2505	0.162622532	286922.1511
2506	0.1626267581	286895.6982
2507	0.1626262736	286868.0907
2508	0.162610482	286792.1187
2509	0.1626159741	286736.3048
2510	0.1626122892	286710.3866
2511	0.1625838152	286648.4884
2512	0.1625522405	286589.3367
2513	0.1625587137	286544.4014
2514	0.1625629272	286528.6886
2515	0.1625611747	286500.1054
2516	0.1625548343	286451.2203
2517	0.1625423253	286436.4478
2518	0.1625373997	286399.849
2519	0.1625387431	286380.8902
2520	0.1625511668	286360.116
2521	0.162552917	286352.8008
2522	0.1625457835	286302.553
2523	0.1625364127	286268.5196
2524	0.1625337853	286197.8289
2525	0.1624996161	286125.1882
2526	0.1624943429	286073.0676
2527	0.1624567561	286036.6505
2528	0.1624477369	286011.9282
2529	0.1624350784	285970.0413
2530	0.1624391157	285942.2536
2531	0.162443958	285883.1934
2532	0.162438087	285851.8492
2533	0.162420963	285825.194
2534	0.16241746	285796.5274
2535	0.1624164023	285784.3584
2536	0.1623344979	285766.8746
2537	0.1623227934	285738.8839
2538	0.1623184104	285717.7197
2539	0.1623072218	285658.5471
2540	0.1622716131	285591.1902
2541	0.1622727423	285578.1408
2542	0.1622728241	285567.3674
2543	0.1622625834	285543.4791
2544	0.1622748629	285492.7562
2545	0.1622627744	285485.3507
2546	0.1622615331	285481.2876
2547	0.1622561872	285438.5361
2548	0.1622176665	285386.0469
2549	0.1622170795	285363.1366
2550	0.1622081453	285333.7589
2551	0.1621927059	285296.163
2552	0.1621773872	285226.6245
2553	0.1621249417	285179.6647
2554	0.1621164702	285147.3284
2555	0.1620988798	285096.4388
2556	0.1621110571	285068.4306
2557	0.16210253	285060.1388
2558	0.1621016011	285037.3911
2559	0.1620267236	285014.5772
2560	0.1620168587	284985.4882
2561	0.1619860756	284975.7593
2562	0.1619827293	284970.1641
2563	0.1619684287	284944.814
2564	0.161971372	284939.8393
2565	0.1619562926	284922.7846
2566	0.1619618481	284916.4558
2567	0.1619646196	284901.8791
2568	0.1619642268	284876.5068
2569	0.1619705657	284847.6581
2570	0.161947303	284820.1767
2571	0.1619354414	284803.1162
2572	0.1619433802	284789.5483
2573	0.1619366739	284756.4662
2574	0.1619307187	284715.4829
2575	0.1619189805	284679.9407
2576	0.1619091161	284650.5393
2577	0.1619102472	284605.7392
2578	0.1619067126	284557.8697
2579	0.1619068268	284546.2109
2580	0.1618968536	284531.7805
2581	0.16190385	284485.7115
2582	0.1619010567	284480.1346
2583	0.1618942069	284465.9294
2584	0.1618864497	284428.4387
2585	0.1618819359	284415.1737
2586	0.1618061393	284402.0382
2587	0.1617945779	284370.9722
2588	0.1617859134	284362.8863
2589	0.1617872585	284357.7389
2590	0.1617966607	284313.5497
2591	0.1617681873	284302.8296
2592	0.1616536637	284283.7766
2593	0.1616075285	284254.1167
2594	0.161610139	284230.765
2595	0.1616020658	284206.484
2596	0.161605579	284181.3664
2597	0.1616030735	284143.1633
2598	0.1615480399	284128.1333
2599	0.1615419784	284082.7843
2600	0.1615281899	284067.6621
2601	0.1615208002	284033.2161
2602	0.1615224342	284013.2845
2603	0.1615156002	283976.948
2604	0.1614442004	283937.7633
2605	0.1614485753	283928.0259
2606	0.1614500494	283910.7949
2607	0.1614320954	283876.3139
2608	0.1614270798	283830.6175
2609	0.1614139543	283789.1075
2610	0.1614097772	283719.4531
2611	0.1614241275	283707.7351
2612	0.161379158	283681.1612
2613	0.1613751691	283669.654
2614	0.161381797	283594.0757
2615	0.161392863	283573.8445
2616	0.1613839577	283563.4001
2617	0.1613902037	283560.8101
2618	0.1613264441	283514.2788
2619	0.1613230382	283489.739
2620	0.1613231397	283449.8393
2621	0.1613260732	283416.4762
2622	0.161296936	283405.3665
2623	0.1612926209	283357.5977
2624	0.1612777524	283322.7653
2625	0.1612747801	283304.9001
2626	0.1612743806	283302.456
2627	0.1612567279	283296.4166
2628	0.1612569635	283286.5612
2629	0.1612581349	283273.409
2630	0.1612539921	283253.2047
2631	0.1612549161	283238.1316
2632	0.1612614206	283215.2081
2633	0.1612436383	283189.8448
2634	0.1612341125	283182.4519
2635	0.1612306006	283162.6674
2636	0.1612304742	283132.9337
2637	0.1612295312	283080.8439
2638	0.161218498	283034.9539
2639	0.1612153641	283018.8441
2640	0.1612188847	283003.8388
2641	0.1612190138	282997.2885
2642	0.1612217059	282969.1725
2643	0.1612160668	282944.9707
2644	0.1612125067	282936.6911
2645	0.1612106971	282885.9564
2646	0.1611990059	282839.2115
2647	0.161201306	282818.2437
2648	0.1611984521	282780.137
2649	0.1611886154	282721.6148
2650	0.1611810483	282710.2005
2651	0.1611640832	282690.831
2652	0.1611583468	282669.8652
2653	0.1611709298	282655.8541
2654	0.1611602791	282636.7773
2655	0.1611596754	282619.5407
2656	0.1610933767	282581.6118
2657	0.1611057312	282563.7696
2658	0.161097914	282557.9293
2659	0.1610906983	282469.7776
2660	0.1610682961	282452.9958
2661	0.1610648107	282431.2847
2662	0.161064492	282411.946
2663	0.1610629231	282381.996
2664	0.161024716	282342.9135
2665	0.1610307519	282305.385
2666	0.1610153321	282300.4674
2667	0.1610209709	282227.4458
2668	0.1610209597	282221.8579
2669	0.1610248528	282203.3166
2670	0.1610118704	282186.9632
2671	0.1610069709	282170.3139
2672	0.1609991901	282132.6525
2673	0.1609887654	282069.3269
2674	0.1609870769	282061.9016
2675	0.1609832348	282051.3927
2676	0.1609678299	282023.1411
2677	0.1609599831	281989.7835
2678	0.1609536639	281971.5573
2679	0.1608840194	281955.7727
2680	0.1608716783	281931.3112
2681	0.1608678654	281899.8038
2682	0.1608605931	281859.7487
2683	0.1608183481	281762.2722
2684	0.1608125058	281735.7444
2685	0.1608224309	281730.2106
2686	0.1607794666	281724.0249
2687	0.160756657	281692.9351
2688	0.1606507279	281644.4018
2689	0.1606550921	281609.6803
2690	0.1606564241	281573.4048
2691	0.1606514583	281545.3614
2692	0.1606615935	281512.3342
2693	0.1606526023	281500.0783
2694	0.1606520986	281471.3282
2695	0.1606470488	281464.7374
2696	0.160648695	281440.3405
2697	0.1606489735	281426.1429
2698	0.1606455662	281417.2234
2699	0.1606497852	281381.0959
2700	0.1606487223	281373.9076
2701	0.1606484323	281362.6665
2702	0.1606498839	281338.0048
2703	0.1606465396	281323.8965
2704	0.1606474184	281301.5692
2705	0.1606594274	281261.393
2706	0.1606569932	281217.4379
2707	0.16066589	281201.9971
2708	0.1606680638	281180.7442
2709	0.160674372	281154.4338
2710	0.1606561395	281078.5071
2711	0.1606580554	281034.2512
2712	0.1606584139	280994.7075
2713	0.1606543732	280973.39
2714	0.1606462196	280955.7431
2715	0.1606370142	280945.0476
2716	0.160621397	280932.4462
